"code","oop_poorest","oop_poorer","oop_middle","oop_richer","oop_richest"
"IND",0.0904,0.0176,0.0121,0.008,0.0114
"IND",0.0931,0.0182,0.0144,0.0095,0.0124
"IND",0.0813,0.0191,0.0126,0.0095,0.0131
"IND",0.082,0.0151,0.0126,0.011,0.0128
"IND",0.0923,0.0177,0.0132,0.0093,0.0143
"IND",0.0868,0.0183,0.0143,0.0089,0.0127
"IND",0.0884,0.0187,0.0128,0.0078,0.0123
"IND",0.0931,0.0164,0.012,0.0074,0.0117
"IND",0.0914,0.0205,0.0134,0.0088,0.0125
"IND",0.0914,0.0174,0.0126,0.0082,0.0116
"IND",0.0912,0.0164,0.0158,0.0082,0.0118
"IND",0.0839,0.0197,0.0101,0.0095,0.0114
"IND",0.0849,0.0143,0.0125,0.0086,0.0109
"IND",0.0914,0.018,0.0115,0.0082,0.0114
"IND",0.0851,0.0173,0.0129,0.0088,0.013
"IND",0.0933,0.0207,0.0138,0.009,0.0141
"IND",0.0936,0.0175,0.0137,0.0083,0.0143
"IND",0.0901,0.018,0.0131,0.0088,0.0136
"IND",0.0828,0.0185,0.0124,0.0077,0.0114
"IND",0.0824,0.0167,0.013,0.0078,0.0105
"IND",0.0903,0.0175,0.0136,0.0108,0.0129
"IND",0.0875,0.0168,0.0108,0.0074,0.0106
"IND",0.083,0.0192,0.0122,0.0088,0.0121
"IND",0.09,0.0162,0.0111,0.0078,0.0106
"IND",0.091,0.0166,0.013,0.0077,0.0114
"IND",0.0881,0.0202,0.0148,0.0091,0.0115
"IND",0.0887,0.0174,0.0137,0.0091,0.011
"IND",0.092,0.0181,0.0146,0.0098,0.014
"IND",0.0943,0.019,0.0143,0.0095,0.0134
"IND",0.0884,0.0205,0.0113,0.0101,0.0131
"IND",0.0977,0.018,0.0128,0.008,0.0107
"IND",0.0882,0.0187,0.0143,0.0087,0.0137
"IND",0.0868,0.0182,0.0124,0.0085,0.0134
"IND",0.0876,0.0168,0.014,0.0082,0.0124
"IND",0.0885,0.0172,0.0123,0.0091,0.0114
"IND",0.0914,0.018,0.0124,0.0096,0.0104
"IND",0.085,0.0176,0.0117,0.0093,0.0108
"IND",0.0874,0.0155,0.0131,0.0102,0.0107
"IND",0.0833,0.0154,0.0134,0.0089,0.0115
"IND",0.0854,0.0174,0.0155,0.0082,0.0113
"IND",0.0907,0.0187,0.0118,0.0106,0.0115
"IND",0.0846,0.0185,0.0115,0.0079,0.0121
"IND",0.0846,0.0159,0.0113,0.007,0.011
"IND",0.0971,0.0152,0.0139,0.0096,0.014
"IND",0.0864,0.0174,0.0122,0.0098,0.0116
"IND",0.0876,0.0201,0.0129,0.0097,0.0112
"IND",0.0937,0.0173,0.013,0.0101,0.0118
"IND",0.0843,0.0175,0.0118,0.0083,0.0089
"IND",0.0885,0.0186,0.0132,0.0081,0.0132
"IND",0.0859,0.0164,0.0117,0.0077,0.0117
"IND",0.0883,0.0202,0.0125,0.0098,0.0138
"IND",0.0886,0.018,0.0128,0.0062,0.0121
"IND",0.0903,0.017,0.0126,0.0102,0.0119
"IND",0.084,0.0169,0.0113,0.0104,0.0118
"IND",0.0962,0.0171,0.0148,0.0077,0.0135
"IND",0.0909,0.0169,0.0138,0.0093,0.013
"IND",0.0854,0.0197,0.0119,0.0099,0.0094
"IND",0.0868,0.0182,0.0135,0.0094,0.012
"IND",0.0949,0.0157,0.0135,0.0095,0.0131
"IND",0.0849,0.0149,0.0132,0.009,0.0104
"IND",0.0892,0.0215,0.0118,0.0081,0.0121
"IND",0.0859,0.017,0.0136,0.0077,0.0112
"IND",0.09,0.0196,0.0129,0.0101,0.0134
"IND",0.089,0.0169,0.0146,0.0098,0.0127
"IND",0.0872,0.0167,0.0112,0.0086,0.0128
"IND",0.0889,0.0178,0.0128,0.0068,0.0119
"IND",0.0902,0.0166,0.0116,0.0085,0.0126
"IND",0.0864,0.0169,0.0126,0.0112,0.0109
"IND",0.0938,0.0185,0.0128,0.009,0.011
"IND",0.0935,0.0164,0.0126,0.0076,0.0122
"IND",0.0937,0.017,0.0116,0.009,0.0105
"IND",0.088,0.0205,0.0129,0.0083,0.0118
"IND",0.0881,0.0173,0.0118,0.0091,0.0105
"IND",0.0886,0.0201,0.0116,0.009,0.011
"IND",0.0835,0.0184,0.01,0.01,0.0108
"IND",0.0876,0.0165,0.0131,0.0073,0.0139
"IND",0.0926,0.0169,0.0134,0.0113,0.0137
"IND",0.082,0.0161,0.0126,0.0081,0.011
"IND",0.0903,0.0183,0.0153,0.008,0.0098
"IND",0.0879,0.0158,0.0122,0.0093,0.012
"IND",0.0801,0.0174,0.0135,0.0074,0.0095
"IND",0.0914,0.016,0.0119,0.0095,0.0106
"IND",0.0862,0.0187,0.0124,0.0084,0.011
"IND",0.0864,0.0167,0.013,0.008,0.0099
"IND",0.0824,0.0178,0.0121,0.0096,0.012
"IND",0.0876,0.0179,0.0119,0.0088,0.0115
"IND",0.0876,0.0191,0.0126,0.0108,0.011
"IND",0.0904,0.0164,0.0115,0.0089,0.0127
"IND",0.0858,0.0163,0.0148,0.0084,0.0144
"IND",0.0885,0.0182,0.0142,0.009,0.013
"IND",0.0875,0.016,0.0119,0.009,0.0121
"IND",0.089,0.0173,0.0128,0.0096,0.0117
"IND",0.0915,0.0166,0.0124,0.0085,0.0124
"IND",0.0904,0.0182,0.0145,0.0104,0.0122
"IND",0.0873,0.0163,0.0124,0.0092,0.0109
"IND",0.0891,0.0174,0.0109,0.009,0.012
"IND",0.0873,0.0175,0.0126,0.0091,0.0144
"IND",0.0884,0.0166,0.0123,0.0103,0.0124
"IND",0.0873,0.0178,0.0129,0.0095,0.0118
"IND",0.0922,0.0195,0.013,0.0089,0.0128
"IND",0.0847,0.0197,0.0127,0.0086,0.0146
"IND",0.086,0.0184,0.0156,0.0091,0.0113
"IND",0.0888,0.0165,0.0127,0.0109,0.011
"IND",0.0834,0.0195,0.0132,0.0102,0.011
"IND",0.085,0.0183,0.0115,0.0082,0.0093
"IND",0.085,0.0166,0.0125,0.0085,0.0114
"IND",0.0863,0.0176,0.0131,0.0105,0.0107
"IND",0.0882,0.0159,0.0138,0.0097,0.0135
"IND",0.0858,0.0173,0.0139,0.0105,0.0111
"IND",0.0868,0.0165,0.0131,0.0085,0.0113
"IND",0.0838,0.0161,0.0139,0.0099,0.0113
"IND",0.0862,0.0187,0.0137,0.0105,0.0113
"IND",0.0857,0.0207,0.0158,0.0089,0.0114
"IND",0.0941,0.0184,0.013,0.0086,0.0109
"IND",0.0846,0.0162,0.0146,0.0086,0.0117
"IND",0.092,0.0167,0.0141,0.0085,0.0109
"IND",0.0895,0.0192,0.0129,0.0067,0.0131
"IND",0.0861,0.0172,0.0155,0.0095,0.013
"IND",0.0898,0.0185,0.0143,0.0078,0.0104
"IND",0.0832,0.0151,0.0123,0.0088,0.0118
"IND",0.089,0.0167,0.0119,0.0085,0.0139
"IND",0.0887,0.017,0.0134,0.0096,0.0124
"IND",0.0884,0.0198,0.0141,0.0109,0.0132
"IND",0.0906,0.0173,0.0133,0.0094,0.0134
"IND",0.0883,0.0167,0.0122,0.0081,0.0111
"IND",0.0879,0.0161,0.0131,0.009,0.0111
"IRN",0.149,0.0368,0.0304,0.0229,0.0288
"IRN",0.1369,0.0351,0.0296,0.0199,0.027
"IRN",0.1499,0.0365,0.0296,0.0219,0.0267
"IRN",0.156,0.0423,0.0292,0.023,0.0303
"IRN",0.1485,0.0355,0.0305,0.0223,0.0273
"IRN",0.1533,0.0396,0.0318,0.0281,0.033
"IRN",0.1431,0.0374,0.0327,0.0265,0.0331
"IRN",0.1561,0.0379,0.031,0.0226,0.031
"IRN",0.1486,0.0428,0.0327,0.0227,0.0295
"IRN",0.1331,0.0364,0.0275,0.0208,0.0285
"IRN",0.1453,0.0401,0.0333,0.0229,0.0303
"IRN",0.1433,0.0395,0.028,0.0224,0.0325
"IRN",0.1451,0.0412,0.0299,0.0214,0.0317
"IRN",0.1426,0.0408,0.0317,0.0243,0.0275
"IRN",0.143,0.0375,0.0282,0.0224,0.0304
"IRN",0.1391,0.0367,0.0309,0.0266,0.0268
"IRN",0.1404,0.0418,0.0286,0.0218,0.0285
"IRN",0.1384,0.0376,0.0298,0.0237,0.029
"IRN",0.1463,0.0381,0.0279,0.0199,0.0313
"IRN",0.139,0.0398,0.0322,0.023,0.0261
"IRN",0.1427,0.0369,0.033,0.0231,0.0284
"IRN",0.1456,0.0377,0.0273,0.0245,0.0286
"IRN",0.1407,0.0399,0.0283,0.0241,0.0293
"IRN",0.1448,0.0391,0.028,0.022,0.0257
"IRN",0.1532,0.0443,0.033,0.0247,0.0267
"IRN",0.1409,0.0359,0.0302,0.0236,0.0304
"IRN",0.1394,0.0371,0.0303,0.0216,0.028
"IRN",0.1396,0.0362,0.0296,0.0208,0.0292
"IRN",0.141,0.0387,0.0306,0.0228,0.0282
"IRN",0.1476,0.0415,0.0267,0.019,0.0249
"IRN",0.137,0.0384,0.032,0.0235,0.0319
"IRN",0.142,0.0361,0.0298,0.0209,0.0263
"IRN",0.1366,0.0367,0.0293,0.0216,0.028
"IRN",0.1435,0.0414,0.0304,0.0249,0.0338
"IRN",0.142,0.0418,0.0308,0.021,0.0289
"IRN",0.15,0.0391,0.0284,0.0248,0.0309
"IRN",0.1362,0.0413,0.0301,0.0254,0.0302
"IRN",0.1468,0.0399,0.0309,0.0265,0.0275
"IRN",0.1448,0.0361,0.0299,0.0244,0.0295
"IRN",0.1411,0.0375,0.0294,0.0206,0.0305
"IRN",0.1415,0.0368,0.0285,0.0241,0.0303
"IRN",0.1478,0.0383,0.0317,0.0228,0.0318
"IRN",0.1425,0.0396,0.0307,0.021,0.0296
"IRN",0.1454,0.0433,0.0285,0.0209,0.0284
"IRN",0.1401,0.0363,0.0272,0.023,0.0291
"IRN",0.1434,0.0371,0.0308,0.0231,0.029
"IRN",0.1409,0.0409,0.0295,0.0252,0.0309
"IRN",0.1362,0.0406,0.0311,0.0218,0.0278
"IRN",0.1464,0.0393,0.0307,0.0225,0.0305
"IRN",0.1411,0.0375,0.0316,0.0236,0.0254
"IRN",0.1435,0.0409,0.0332,0.0265,0.0305
"IRN",0.1438,0.0387,0.0331,0.0215,0.0274
"IRN",0.1486,0.0369,0.0312,0.0223,0.0312
"IRN",0.1596,0.0434,0.0312,0.027,0.0304
"IRN",0.1418,0.0409,0.0277,0.0221,0.0275
"IRN",0.1514,0.0422,0.0306,0.0219,0.028
"IRN",0.1418,0.039,0.0298,0.0224,0.0283
"IRN",0.1483,0.0427,0.0329,0.0225,0.0318
"IRN",0.1528,0.039,0.0305,0.0286,0.0319
"IRN",0.1536,0.036,0.0276,0.0228,0.0307
"IRN",0.1367,0.0376,0.0266,0.0187,0.0255
"IRN",0.1474,0.036,0.0285,0.0206,0.0265
"IRN",0.1353,0.0387,0.0316,0.0226,0.026
"IRN",0.1495,0.0382,0.0304,0.0198,0.028
"IRN",0.1415,0.0424,0.0308,0.0219,0.0331
"IRN",0.1455,0.0388,0.0285,0.0249,0.0298
"IRN",0.1411,0.0383,0.0271,0.0241,0.0281
"IRN",0.1454,0.038,0.0306,0.0239,0.0276
"IRN",0.1403,0.0374,0.0276,0.0246,0.0307
"IRN",0.1406,0.0368,0.0334,0.0222,0.0306
"IRN",0.1463,0.0404,0.0317,0.0216,0.0286
"IRN",0.1456,0.0421,0.0323,0.0203,0.0286
"IRN",0.1416,0.0422,0.0281,0.0212,0.0245
"IRN",0.1464,0.0407,0.0291,0.0221,0.0291
"IRN",0.1387,0.0438,0.0289,0.0234,0.0285
"IRN",0.1455,0.0366,0.0297,0.0199,0.0305
"IRN",0.1506,0.0374,0.0307,0.021,0.0315
"IRN",0.1413,0.0418,0.031,0.0224,0.0245
"IRN",0.1486,0.0354,0.031,0.0208,0.0312
"IRN",0.1449,0.0366,0.0319,0.0226,0.0274
"IRN",0.1407,0.0368,0.0285,0.021,0.0299
"IRN",0.1345,0.0398,0.0286,0.0205,0.0304
"IRN",0.1387,0.0382,0.0286,0.0204,0.0258
"IRN",0.1442,0.0346,0.0273,0.0217,0.026
"IRN",0.1451,0.039,0.0305,0.0229,0.0295
"IRN",0.1481,0.0412,0.031,0.0247,0.0295
"IRN",0.144,0.0382,0.0324,0.0245,0.0272
"IRN",0.1377,0.0416,0.0311,0.0203,0.0291
"IRN",0.1417,0.0375,0.0289,0.0203,0.0276
"IRN",0.1445,0.0454,0.0307,0.0198,0.0308
"IRN",0.1359,0.0433,0.0297,0.023,0.0312
"IRN",0.1507,0.0411,0.0304,0.0214,0.0311
"IRN",0.1391,0.0364,0.0366,0.0258,0.0317
"IRN",0.145,0.0376,0.0301,0.0266,0.0282
"IRN",0.1391,0.0419,0.0287,0.0201,0.0285
"IRN",0.1408,0.0382,0.032,0.0243,0.0262
"IRN",0.1396,0.0409,0.0285,0.0202,0.0306
"IRN",0.1416,0.0423,0.0298,0.0211,0.0307
"IRN",0.1441,0.0408,0.0291,0.0238,0.0253
"IRN",0.1503,0.0394,0.0307,0.0227,0.0289
"IRN",0.1494,0.0353,0.0303,0.0249,0.0252
"IRN",0.1469,0.0389,0.0272,0.0203,0.0267
"IRN",0.1469,0.0404,0.029,0.0217,0.0279
"IRN",0.1455,0.0371,0.0293,0.0221,0.0269
"IRN",0.143,0.037,0.0288,0.0211,0.0299
"IRN",0.1454,0.0403,0.0316,0.0206,0.0318
"IRN",0.1473,0.0442,0.0292,0.0257,0.0285
"IRN",0.1432,0.0374,0.03,0.0212,0.0263
"IRN",0.1457,0.0406,0.0304,0.0223,0.0271
"IRN",0.1452,0.0426,0.0282,0.0223,0.0295
"IRN",0.1441,0.0375,0.0268,0.0213,0.0277
"IRN",0.1386,0.0386,0.0316,0.0222,0.0244
"IRN",0.1473,0.041,0.0293,0.0257,0.0324
"IRN",0.1397,0.0377,0.0289,0.0183,0.0278
"IRN",0.1465,0.0409,0.0301,0.0231,0.028
"IRN",0.1474,0.0402,0.0293,0.0252,0.0306
"IRN",0.1433,0.0357,0.0295,0.0218,0.0298
"IRN",0.1447,0.0407,0.0321,0.0213,0.0292
"IRN",0.1427,0.0394,0.0328,0.022,0.0307
"IRN",0.1456,0.0362,0.027,0.0222,0.0274
"IRN",0.1415,0.0414,0.0295,0.0208,0.0307
"IRN",0.1433,0.0368,0.0306,0.0237,0.0274
"IRN",0.1504,0.0478,0.0314,0.0222,0.0329
"IRN",0.1411,0.0353,0.031,0.0246,0.0295
"IRN",0.1387,0.0371,0.0305,0.0221,0.0247
"IRN",0.1412,0.042,0.0348,0.0247,0.0333
"IRN",0.1453,0.0394,0.0308,0.0245,0.0288
"IRN",0.1424,0.0356,0.0294,0.0208,0.0272
"IRN",0.1371,0.0393,0.0263,0.0236,0.0274
"IRN",0.1285,0.0376,0.0267,0.0202,0.0284
"IRN",0.1484,0.0456,0.0315,0.0239,0.0303
"IRN",0.1457,0.0403,0.0322,0.0227,0.0308
"IRN",0.144,0.0412,0.0298,0.0248,0.0265
"IRN",0.1463,0.0447,0.0298,0.0241,0.0284
"IRN",0.1382,0.0323,0.0301,0.0236,0.0297
"IRN",0.1476,0.0378,0.0303,0.0241,0.0307
"IRN",0.1443,0.0425,0.0314,0.0255,0.0341
"IRN",0.1446,0.04,0.0319,0.0231,0.0285
"IRN",0.1414,0.0397,0.0297,0.0199,0.0315
"IRN",0.1387,0.0423,0.0307,0.0227,0.0295
"IRN",0.1489,0.0428,0.0304,0.0231,0.0262
"IRN",0.1402,0.0396,0.0304,0.0212,0.031
"IRN",0.1391,0.0415,0.0303,0.0224,0.0307
"IRN",0.1363,0.0395,0.0273,0.0237,0.0253
"IRN",0.1438,0.0433,0.0308,0.0231,0.0317
"IRN",0.1463,0.0381,0.027,0.021,0.0284
"IRN",0.1463,0.0391,0.0309,0.0236,0.0286
"IRN",0.1407,0.0404,0.0291,0.0199,0.0285
"IRN",0.1455,0.0383,0.0287,0.0256,0.0263
"IRN",0.1443,0.0358,0.0285,0.0187,0.0268
"IRN",0.1489,0.0451,0.0293,0.0231,0.0302
"IRN",0.1451,0.0423,0.0317,0.0232,0.0284
"IRN",0.1421,0.0416,0.0297,0.0259,0.0283
"IRN",0.1428,0.0392,0.029,0.0213,0.0318
"IRN",0.1501,0.0395,0.033,0.0224,0.0323
"IRN",0.1389,0.0401,0.0275,0.0219,0.0234
"IRN",0.1465,0.0403,0.0277,0.0222,0.0284
"IRN",0.1446,0.041,0.0305,0.0241,0.0274
"IRN",0.1421,0.041,0.0286,0.0232,0.0305
"IRN",0.15,0.0429,0.0304,0.0235,0.0325
"IRN",0.1438,0.0421,0.029,0.0222,0.0276
"IRN",0.1443,0.0419,0.032,0.024,0.0275
"IRN",0.1444,0.0401,0.0292,0.024,0.0323
"IRN",0.1564,0.044,0.03,0.0202,0.0307
"IRN",0.1327,0.0383,0.0263,0.0222,0.0275
"IRN",0.1411,0.0405,0.0317,0.0199,0.0323
"IRN",0.1394,0.0392,0.0306,0.023,0.028
"IRN",0.1464,0.0394,0.0329,0.0246,0.0287
"IRN",0.1433,0.0377,0.0292,0.0222,0.0304
"IRN",0.1456,0.0382,0.0283,0.0227,0.0272
"IRN",0.1413,0.0424,0.0314,0.0277,0.0284
"IRN",0.1467,0.035,0.0285,0.0236,0.0289
"IRN",0.1434,0.0412,0.03,0.0201,0.0301
"IRN",0.14,0.0338,0.03,0.0217,0.0307
"IRN",0.1449,0.0392,0.0318,0.0231,0.027
"IRN",0.1418,0.0383,0.0307,0.0219,0.0247
"IRN",0.1496,0.0367,0.0301,0.0209,0.0285
"IRN",0.1394,0.0376,0.0289,0.0222,0.0293
"IRN",0.1444,0.035,0.0299,0.0218,0.029
"IRN",0.1477,0.0366,0.0299,0.0211,0.0293
"IRN",0.1427,0.042,0.028,0.0238,0.0326
"IRN",0.1476,0.039,0.0347,0.024,0.0298
"IRN",0.1374,0.0391,0.0316,0.0229,0.0315
"IRN",0.1501,0.0391,0.0325,0.0227,0.0271
"IRN",0.143,0.0392,0.0299,0.0232,0.03
"IRN",0.1482,0.0406,0.0332,0.0246,0.0323
"IRN",0.1542,0.0395,0.0276,0.0228,0.0326
"IRN",0.1511,0.0377,0.0347,0.0231,0.0287
"IRN",0.1514,0.0392,0.0297,0.0273,0.0316
"IRN",0.1462,0.0356,0.0317,0.0235,0.0326
"IRN",0.147,0.037,0.0298,0.0233,0.0301
"IRN",0.1453,0.0391,0.0257,0.0231,0.0265
"IRN",0.1482,0.0381,0.0299,0.0223,0.0301
"IRN",0.1446,0.0371,0.0227,0.0228,0.0266
"IRN",0.1525,0.0421,0.031,0.0243,0.0334
"IRN",0.1411,0.0405,0.0298,0.0198,0.029
"IRN",0.1367,0.0381,0.0261,0.0207,0.0295
"IRN",0.151,0.0434,0.0304,0.0241,0.0303
"IRN",0.1439,0.0355,0.0343,0.0211,0.0275
"IRN",0.1424,0.0412,0.0254,0.0212,0.0278
"IRQ",0.2664,0.1041,0.0801,0.061,0.0756
"IRQ",0.2764,0.0948,0.0741,0.063,0.0744
"IRQ",0.2978,0.121,0.0876,0.0676,0.0862
"IRQ",0.29,0.1067,0.0815,0.0645,0.0879
"IRQ",0.2897,0.1073,0.0855,0.0707,0.0808
"IRQ",0.2702,0.1078,0.0702,0.0554,0.0689
"IRQ",0.2796,0.0981,0.0772,0.064,0.0813
"IRQ",0.2819,0.1068,0.0847,0.0664,0.0839
"IRQ",0.296,0.1037,0.0914,0.0739,0.0844
"IRQ",0.2776,0.102,0.0815,0.0638,0.0838
"IRQ",0.2899,0.1196,0.0825,0.0669,0.0859
"IRQ",0.2951,0.1135,0.0896,0.0725,0.0942
"IRQ",0.279,0.1056,0.0872,0.0675,0.0761
"IRQ",0.2718,0.1056,0.0792,0.0646,0.0736
"IRQ",0.2905,0.1057,0.087,0.0648,0.0856
"IRQ",0.2918,0.1137,0.0904,0.0728,0.0846
"IRQ",0.2857,0.1188,0.0842,0.066,0.0855
"IRQ",0.2763,0.1029,0.0833,0.0587,0.08
"IRQ",0.2687,0.0927,0.0743,0.0641,0.0772
"IRQ",0.2758,0.0988,0.0793,0.0568,0.0773
"IRQ",0.2927,0.1109,0.085,0.0673,0.081
"IRQ",0.2728,0.104,0.0769,0.0629,0.0716
"IRQ",0.2745,0.0908,0.0873,0.0665,0.0749
"IRQ",0.285,0.0923,0.0808,0.064,0.0824
"IRQ",0.2752,0.0947,0.0761,0.0624,0.0804
"IRQ",0.2725,0.1015,0.0797,0.0649,0.0718
"IRQ",0.2858,0.1011,0.0827,0.0652,0.0818
"IRQ",0.2817,0.1034,0.0775,0.066,0.0759
"IRQ",0.2811,0.1129,0.0763,0.0616,0.0815
"IRQ",0.2858,0.1098,0.0809,0.0668,0.083
"IRQ",0.2899,0.1061,0.0867,0.0711,0.082
"IRQ",0.2872,0.1038,0.0869,0.0695,0.0881
"IRQ",0.2846,0.1076,0.084,0.0672,0.0844
"IRQ",0.2855,0.1125,0.0766,0.0666,0.0811
"IRQ",0.2778,0.1007,0.0707,0.0537,0.073
"IRQ",0.2891,0.1069,0.0838,0.0663,0.0859
"IRQ",0.2784,0.0975,0.0841,0.0646,0.0813
"IRQ",0.2742,0.1078,0.0789,0.0623,0.0798
"IRQ",0.274,0.0928,0.0815,0.0656,0.0809
"IRQ",0.2904,0.1079,0.0848,0.0725,0.08
"IRQ",0.2724,0.0965,0.0814,0.0596,0.0841
"IRQ",0.2813,0.1001,0.0792,0.0665,0.0741
"IRQ",0.268,0.1046,0.077,0.0612,0.0855
"IRQ",0.287,0.1151,0.0822,0.0694,0.0876
"IRQ",0.282,0.1005,0.0819,0.0602,0.0786
"IRQ",0.2723,0.093,0.0751,0.0653,0.0732
"IRQ",0.2836,0.1114,0.0851,0.0684,0.0821
"IRQ",0.2892,0.1068,0.0896,0.0714,0.0879
"IRQ",0.2962,0.1098,0.087,0.0756,0.0827
"IRQ",0.2868,0.1024,0.086,0.0667,0.0842
"IRQ",0.2763,0.1031,0.0783,0.0657,0.0755
"IRQ",0.2839,0.0977,0.0845,0.0624,0.0805
"IRQ",0.2844,0.1084,0.0828,0.0628,0.078
"IRQ",0.2774,0.1113,0.0841,0.0708,0.0828
"IRQ",0.272,0.1058,0.082,0.0613,0.0828
"IRQ",0.2832,0.1095,0.0824,0.0617,0.0761
"IRQ",0.2675,0.1016,0.0766,0.0652,0.0691
"IRQ",0.2916,0.1024,0.0842,0.0707,0.0854
"IRQ",0.2787,0.1121,0.0781,0.058,0.077
"IRQ",0.2809,0.0974,0.0833,0.065,0.0742
"IRQ",0.2868,0.107,0.085,0.069,0.084
"IRQ",0.2919,0.1091,0.0843,0.0689,0.0818
"IRQ",0.2859,0.1018,0.0799,0.0688,0.0831
"IRQ",0.2722,0.0958,0.0772,0.0674,0.0784
"IRQ",0.2723,0.0988,0.0792,0.0676,0.08
"IRQ",0.3018,0.108,0.0869,0.0688,0.0858
"IRQ",0.2788,0.1048,0.0793,0.0654,0.0765
"IRQ",0.2938,0.1099,0.0803,0.0686,0.0817
"IRQ",0.2776,0.1074,0.0781,0.0616,0.074
"IRQ",0.2768,0.1062,0.086,0.0671,0.086
"IRQ",0.2941,0.1112,0.0795,0.0674,0.0855
"IRQ",0.2851,0.0981,0.0724,0.0642,0.0775
"IRQ",0.2864,0.1071,0.0822,0.0603,0.0839
"IRQ",0.2836,0.1065,0.0751,0.0649,0.0839
"IRQ",0.2897,0.1153,0.082,0.0637,0.0821
"IRQ",0.289,0.0976,0.0831,0.0655,0.0871
"IRQ",0.2998,0.1101,0.0882,0.0745,0.0848
"IRQ",0.2957,0.1084,0.083,0.0626,0.0834
"IRQ",0.2844,0.0974,0.086,0.0616,0.0836
"IRQ",0.3016,0.1067,0.0858,0.0711,0.0845
"IRQ",0.2874,0.1141,0.0856,0.0706,0.0886
"IRQ",0.2949,0.1043,0.0829,0.0725,0.0835
"IRQ",0.2821,0.1025,0.0909,0.069,0.0841
"IRQ",0.282,0.1094,0.087,0.0681,0.0813
"IRQ",0.2683,0.0974,0.072,0.0648,0.0761
"IRQ",0.271,0.101,0.0831,0.0668,0.0835
"IRQ",0.2855,0.1072,0.0846,0.0672,0.0789
"IRQ",0.2774,0.0964,0.0788,0.0676,0.0777
"IRQ",0.2737,0.1004,0.0784,0.0614,0.0787
"IRQ",0.2863,0.1097,0.0825,0.0592,0.0761
"IRQ",0.2857,0.1045,0.0786,0.0623,0.0897
"IRQ",0.2818,0.1044,0.0813,0.0712,0.0904
"IRQ",0.2642,0.102,0.0774,0.0613,0.0776
"IRQ",0.2829,0.1109,0.0866,0.0652,0.0842
"IRQ",0.2659,0.093,0.0782,0.0574,0.0771
"IRQ",0.2776,0.1087,0.0817,0.0662,0.0869
"IRQ",0.29,0.1054,0.0789,0.0651,0.085
"IRQ",0.2908,0.1226,0.0881,0.0677,0.0852
"IRQ",0.2679,0.1021,0.0782,0.0651,0.0753
"IRQ",0.2781,0.1029,0.073,0.0622,0.0792
"IRQ",0.2882,0.1106,0.0793,0.0685,0.0839
"IRQ",0.2755,0.1053,0.0796,0.0641,0.0913
"IRQ",0.2941,0.112,0.087,0.0702,0.0791
"IRQ",0.2808,0.1076,0.082,0.0701,0.0766
"IRQ",0.3026,0.11,0.0965,0.0732,0.0941
"IRQ",0.2818,0.1104,0.0794,0.0642,0.083
"IRQ",0.274,0.0932,0.0741,0.0659,0.075
"IRQ",0.276,0.1078,0.0824,0.0713,0.0873
"IRQ",0.2742,0.1009,0.0755,0.0596,0.0807
"IRQ",0.2925,0.1095,0.0864,0.0718,0.0867
"IRQ",0.2893,0.1104,0.0917,0.0728,0.0746
"IRQ",0.2927,0.1118,0.0829,0.0715,0.0873
"IRQ",0.2901,0.1051,0.0877,0.074,0.0853
"IRQ",0.2859,0.1076,0.0821,0.0653,0.0857
"IRQ",0.273,0.1057,0.0819,0.0601,0.0784
"IRQ",0.2734,0.1014,0.0846,0.0629,0.0774
"IRQ",0.29,0.1123,0.0856,0.0656,0.0778
"IRQ",0.2899,0.1135,0.0801,0.0663,0.0916
"IRQ",0.2802,0.1036,0.0768,0.0615,0.0705
"IRQ",0.278,0.109,0.0777,0.0594,0.0846
"IRQ",0.276,0.1101,0.0789,0.0653,0.0811
"IRQ",0.2863,0.1105,0.0769,0.0606,0.083
"IRQ",0.282,0.0995,0.079,0.0594,0.0729
"IRQ",0.2859,0.1026,0.0767,0.0649,0.0832
"IRQ",0.2759,0.0983,0.0757,0.0653,0.0758
"IRQ",0.2815,0.0999,0.0835,0.0637,0.0787
"IRQ",0.2825,0.1108,0.0851,0.0712,0.0849
"IRQ",0.2798,0.1092,0.0839,0.0594,0.0824
"IRQ",0.2832,0.0981,0.0776,0.0588,0.0855
"IRQ",0.2782,0.101,0.077,0.0622,0.0885
"IRQ",0.29,0.1066,0.0828,0.0691,0.0904
"IRQ",0.2815,0.1059,0.0844,0.067,0.0783
"IRQ",0.3,0.1017,0.0823,0.0635,0.0879
"IRQ",0.2821,0.1071,0.0801,0.0621,0.076
"IRQ",0.2725,0.0948,0.0747,0.0686,0.0775
"IRQ",0.2982,0.1121,0.0915,0.0677,0.0928
"IRQ",0.2885,0.1066,0.0827,0.0666,0.0842
"IRQ",0.2763,0.1024,0.0815,0.0648,0.0766
"IRQ",0.2888,0.1125,0.0795,0.0672,0.0878
"IRQ",0.2894,0.1095,0.0887,0.0717,0.0838
"IRQ",0.2863,0.0948,0.0734,0.063,0.0783
"IRQ",0.2814,0.0975,0.0797,0.066,0.0825
"IRQ",0.287,0.1063,0.0832,0.0635,0.0792
"IRQ",0.2846,0.1037,0.0796,0.0638,0.0813
"IRQ",0.2843,0.1169,0.0872,0.072,0.0894
"IRQ",0.3065,0.1032,0.0843,0.069,0.0942
"IRQ",0.2914,0.1011,0.0861,0.0665,0.0851
