"code","oop_poorest","oop_poorer","oop_middle","oop_richer","oop_richest"
"LBY",0.4043,0.2079,0.1636,0.1302,0.1391
"LBY",0.4065,0.2149,0.1685,0.1345,0.139
"LBY",0.3995,0.1992,0.165,0.1351,0.1512
"LBY",0.3978,0.2134,0.1723,0.132,0.1388
"LBY",0.4007,0.2073,0.1537,0.1317,0.1542
"LBY",0.4078,0.2133,0.1643,0.1363,0.1452
"LBY",0.3944,0.2196,0.161,0.1267,0.1502
"LBY",0.3964,0.2052,0.1585,0.1304,0.1427
"LBY",0.394,0.2185,0.1628,0.1274,0.1434
"LBY",0.4038,0.2123,0.1586,0.1392,0.1534
"LBY",0.3947,0.2003,0.1535,0.129,0.1373
"LBY",0.4016,0.2081,0.1695,0.1369,0.1536
"LBY",0.4033,0.2006,0.158,0.1337,0.1476
"LBY",0.4075,0.2168,0.1637,0.1338,0.1544
"LBY",0.4127,0.2282,0.1633,0.1444,0.1486
"LBY",0.4032,0.2175,0.1651,0.1383,0.1426
"LBY",0.4036,0.2113,0.172,0.1341,0.1453
"LBY",0.41,0.2206,0.1693,0.141,0.1617
"LBY",0.3912,0.1991,0.1532,0.1269,0.1325
"LBY",0.3805,0.1978,0.1542,0.1246,0.1364
"LBY",0.418,0.2263,0.175,0.1413,0.1494
"LBY",0.4064,0.2188,0.1607,0.1294,0.1443
"LBY",0.3888,0.2095,0.1609,0.1301,0.1477
"LBY",0.3945,0.2123,0.16,0.1429,0.1556
"LBY",0.4048,0.2114,0.1567,0.1339,0.1478
"LBY",0.4078,0.219,0.1675,0.1401,0.1497
"LBY",0.4063,0.2214,0.1648,0.1375,0.153
"LBY",0.3947,0.2042,0.1578,0.1346,0.1442
"LBY",0.4081,0.2198,0.1744,0.1445,0.1502
"LBY",0.4017,0.2139,0.1625,0.1355,0.1447
"LBY",0.3984,0.2108,0.1537,0.1288,0.1357
"LBY",0.4015,0.2144,0.1564,0.1354,0.1419
"LBY",0.4008,0.204,0.1673,0.135,0.1391
"LBY",0.4117,0.2281,0.1642,0.1449,0.157
"LBY",0.3882,0.2068,0.1598,0.1262,0.1337
"LBY",0.4058,0.2092,0.1697,0.1424,0.1391
"LBY",0.4051,0.227,0.1678,0.1394,0.1581
"LBY",0.3964,0.2153,0.1661,0.1307,0.1399
"LBY",0.3981,0.2064,0.1693,0.1292,0.1511
"LBY",0.4079,0.2166,0.1753,0.1401,0.1545
"LBY",0.397,0.207,0.1594,0.1308,0.1417
"LBY",0.4012,0.2058,0.1651,0.1338,0.1489
"LBY",0.4059,0.2072,0.1601,0.1338,0.1537
"LBY",0.4094,0.2137,0.1625,0.1351,0.1499
"LBY",0.3987,0.2088,0.1657,0.1351,0.1456
"LBY",0.3959,0.2152,0.156,0.1275,0.1514
"LBY",0.4031,0.2161,0.1613,0.1304,0.1471
"LBY",0.4049,0.2292,0.173,0.1377,0.155
"LBY",0.4097,0.219,0.1734,0.1337,0.1554
"LBY",0.4028,0.2165,0.1732,0.1385,0.138
"LBY",0.4155,0.2082,0.1602,0.1404,0.147
"LBY",0.4027,0.2185,0.17,0.1487,0.1508
"LBY",0.4075,0.2212,0.1602,0.1327,0.1508
"LBY",0.4046,0.2252,0.1636,0.1311,0.1503
"LBY",0.3982,0.2065,0.1504,0.133,0.149
"LBY",0.4147,0.2187,0.1663,0.1348,0.1528
"LBY",0.3904,0.2035,0.1529,0.1264,0.1372
"LBY",0.4017,0.208,0.1627,0.1367,0.1436
"LBY",0.4059,0.2189,0.1672,0.136,0.1532
"LBY",0.4052,0.2277,0.1684,0.1352,0.1613
"LBY",0.3944,0.2085,0.1664,0.1381,0.1449
"LBY",0.396,0.2085,0.1534,0.1249,0.1533
"LBY",0.4085,0.2222,0.1698,0.1468,0.1465
"LBY",0.4013,0.2069,0.1577,0.1262,0.1481
"LBY",0.4148,0.221,0.1595,0.1422,0.156
"LBY",0.3928,0.2,0.1705,0.1342,0.1392
"LBY",0.403,0.2212,0.1574,0.1389,0.1525
"LBY",0.4029,0.2228,0.1631,0.1426,0.1428
"LBY",0.4031,0.2196,0.1656,0.139,0.1531
"LBY",0.4163,0.1989,0.1671,0.1393,0.1519
"LBY",0.4017,0.1984,0.1609,0.13,0.1374
"LBY",0.4019,0.2098,0.1599,0.1381,0.1552
"LBY",0.4005,0.213,0.1637,0.1307,0.1428
"LBY",0.4041,0.2124,0.1607,0.1302,0.1563
"LBY",0.3948,0.2,0.1601,0.1336,0.1422
"LBY",0.4034,0.2205,0.1618,0.1327,0.1498
"LBY",0.4074,0.2051,0.1644,0.1296,0.1418
"LBY",0.394,0.2132,0.1613,0.1314,0.1399
"LBY",0.4143,0.217,0.1679,0.1388,0.1487
"LBY",0.4038,0.2139,0.1585,0.1294,0.1463
"LBY",0.3994,0.2032,0.1592,0.1321,0.1334
"LBY",0.4027,0.2019,0.1584,0.1306,0.1463
"LBY",0.4025,0.2032,0.1626,0.1366,0.1377
"LBY",0.4089,0.2183,0.1587,0.1435,0.1468
"LBY",0.3983,0.2204,0.1558,0.1308,0.1439
"LBY",0.42,0.2045,0.1703,0.1525,0.1506
"LBY",0.3979,0.2149,0.1622,0.1329,0.1399
"LBY",0.4052,0.2222,0.1624,0.1374,0.1504
"LBY",0.4085,0.2183,0.1643,0.1383,0.1485
"LBY",0.4112,0.2059,0.1638,0.1338,0.1472
"LBY",0.3991,0.2042,0.1645,0.1394,0.1373
"LBY",0.4003,0.2145,0.167,0.1392,0.1501
"LBY",0.4079,0.2058,0.1697,0.135,0.1425
"LBY",0.3945,0.202,0.1564,0.1227,0.1326
"LBY",0.4014,0.2109,0.1635,0.1293,0.1474
"LBY",0.4012,0.2078,0.1592,0.137,0.1538
"LBY",0.4139,0.2303,0.1601,0.149,0.1466
"LBY",0.3913,0.2044,0.1571,0.131,0.1437
"LBY",0.4117,0.2216,0.1709,0.1377,0.1515
"LBY",0.3997,0.2093,0.164,0.1401,0.1505
"LBY",0.3937,0.2067,0.1591,0.1316,0.1458
"LBY",0.4034,0.2108,0.1713,0.1348,0.149
"LBY",0.3942,0.2119,0.1638,0.134,0.1492
"LBY",0.4189,0.2242,0.1688,0.1368,0.1607
"LBY",0.4073,0.2137,0.1713,0.1451,0.1543
"LBY",0.4094,0.2236,0.164,0.142,0.1567
"LBY",0.407,0.2086,0.1632,0.1354,0.1569
"LBY",0.3973,0.204,0.1665,0.1314,0.1427
"LBY",0.4063,0.2106,0.1675,0.1399,0.1377
"LBY",0.4009,0.2219,0.161,0.1371,0.146
"LBY",0.3962,0.2075,0.1613,0.1274,0.1393
"LBY",0.3946,0.209,0.159,0.1331,0.136
"LBY",0.4119,0.2187,0.1658,0.1357,0.1559
"LBY",0.4018,0.206,0.1591,0.1219,0.1332
"LBY",0.398,0.2164,0.167,0.1309,0.1397
"LBY",0.4085,0.2169,0.1693,0.1477,0.1604
"LBY",0.3954,0.2061,0.1638,0.1356,0.1472
"LBY",0.3963,0.1975,0.1539,0.1325,0.1464
"LBY",0.4039,0.2156,0.1584,0.1278,0.1398
"LBY",0.4058,0.211,0.1622,0.14,0.1377
"LBY",0.3994,0.2235,0.1522,0.1269,0.1455
"LBY",0.4124,0.2209,0.1604,0.1299,0.1412
"LBY",0.4027,0.2026,0.1526,0.1319,0.1456
"LBY",0.4083,0.2189,0.1756,0.1394,0.1446
"LBY",0.4055,0.2206,0.169,0.1358,0.1528
"LBY",0.3982,0.2005,0.1581,0.1293,0.1481
"LBY",0.3972,0.2211,0.1665,0.1321,0.1397
"LBY",0.403,0.2278,0.1611,0.1352,0.1567
"LBY",0.4103,0.2007,0.1705,0.1374,0.1591
"LCA",0.1121,0.027,0.0189,0.0122,0.0127
"LCA",0.1217,0.0258,0.0214,0.0118,0.0148
"LCA",0.1176,0.034,0.0191,0.0137,0.0147
"LCA",0.1195,0.027,0.0192,0.0129,0.0152
"LCA",0.1264,0.0252,0.0198,0.0134,0.0129
"LCA",0.1223,0.0273,0.021,0.0143,0.0147
"LCA",0.1194,0.0294,0.0217,0.0155,0.0129
"LCA",0.1217,0.0293,0.0223,0.0137,0.015
"LCA",0.1263,0.0296,0.0187,0.0154,0.0151
"LCA",0.1207,0.0287,0.0213,0.014,0.016
"LCA",0.1195,0.0275,0.0197,0.0131,0.0129
"LCA",0.1199,0.0276,0.019,0.0142,0.0146
"LCA",0.1214,0.0269,0.0211,0.0111,0.0139
"LCA",0.1174,0.0302,0.0225,0.0148,0.014
"LCA",0.1212,0.0289,0.0172,0.0129,0.0143
"LCA",0.1207,0.0285,0.025,0.015,0.0155
"LCA",0.1164,0.029,0.0201,0.0134,0.0145
"LCA",0.1115,0.0282,0.0191,0.0141,0.0144
"LCA",0.1183,0.0268,0.0201,0.0114,0.0142
"LCA",0.1233,0.0312,0.0183,0.0141,0.0139
"LCA",0.1221,0.0301,0.0219,0.0132,0.0144
"LCA",0.1172,0.0292,0.0188,0.013,0.0131
"LCA",0.1223,0.0297,0.0213,0.0154,0.0155
"LCA",0.1218,0.0301,0.0207,0.0144,0.0144
"LCA",0.1188,0.0315,0.0205,0.0138,0.0135
"LCA",0.1256,0.0263,0.021,0.0123,0.0165
"LCA",0.1196,0.0303,0.0199,0.012,0.0158
"LCA",0.1167,0.0258,0.0169,0.012,0.0148
"LCA",0.1224,0.0294,0.0204,0.0133,0.0176
"LCA",0.1266,0.0268,0.021,0.0136,0.0133
"LCA",0.1159,0.0282,0.0189,0.0145,0.0166
"LCA",0.1213,0.0243,0.0216,0.015,0.0123
"LCA",0.1242,0.0276,0.0174,0.0133,0.0154
"LCA",0.1185,0.0311,0.0187,0.0121,0.018
"LCA",0.1175,0.0288,0.0182,0.0139,0.0133
"LCA",0.1208,0.0305,0.0204,0.0123,0.0159
"LCA",0.129,0.029,0.0203,0.0163,0.0156
"LCA",0.1223,0.0294,0.0205,0.013,0.0148
"LCA",0.1207,0.0309,0.0193,0.0135,0.0153
"LCA",0.1288,0.0356,0.0225,0.0131,0.017
"LCA",0.1204,0.0276,0.021,0.0145,0.0135
"LCA",0.1233,0.0286,0.0226,0.0124,0.0142
"LCA",0.1203,0.0281,0.0212,0.0133,0.0165
"LCA",0.1146,0.0259,0.0191,0.0143,0.0142
"LCA",0.1192,0.0265,0.0197,0.0115,0.0152
"LCA",0.1242,0.0283,0.0207,0.012,0.0154
"LCA",0.1207,0.029,0.0193,0.0123,0.0139
"LCA",0.1299,0.031,0.02,0.0114,0.0132
"LCA",0.1219,0.0275,0.02,0.0128,0.0155
"LCA",0.1146,0.028,0.0195,0.014,0.0159
"LCA",0.1178,0.0295,0.0186,0.0149,0.0154
"LCA",0.1201,0.0288,0.0175,0.0128,0.0139
"LCA",0.1244,0.0304,0.0183,0.0133,0.0163
"LCA",0.123,0.0282,0.0199,0.0144,0.0149
"LCA",0.122,0.0281,0.0189,0.0131,0.0163
"LCA",0.1191,0.032,0.0181,0.0129,0.0147
"LCA",0.1224,0.0307,0.0199,0.0123,0.0155
"LCA",0.1223,0.0297,0.0183,0.0131,0.0162
"LCA",0.1175,0.029,0.0188,0.0131,0.0146
"LCA",0.1174,0.0277,0.0185,0.0128,0.0141
"LCA",0.1209,0.0323,0.0199,0.0128,0.0148
"LCA",0.117,0.0318,0.0196,0.0122,0.0135
"LCA",0.1225,0.0303,0.0208,0.0147,0.0136
"LCA",0.121,0.0281,0.0217,0.0145,0.0156
"LCA",0.1216,0.0259,0.0208,0.0124,0.0162
"LCA",0.115,0.0269,0.0204,0.0146,0.0175
"LCA",0.1194,0.0296,0.0206,0.0148,0.0141
"LCA",0.1311,0.029,0.0226,0.0126,0.0162
"LCA",0.121,0.0273,0.0184,0.0144,0.0156
"LCA",0.1239,0.0256,0.0196,0.0161,0.0135
"LCA",0.1208,0.0302,0.0225,0.0121,0.0146
"LCA",0.119,0.0285,0.0187,0.0138,0.0173
"LCA",0.115,0.0286,0.019,0.0124,0.0139
"LCA",0.1149,0.0314,0.0203,0.0115,0.0141
"LCA",0.1161,0.0283,0.0211,0.0137,0.0152
"LCA",0.1183,0.0294,0.0191,0.0126,0.0135
"LCA",0.1264,0.0293,0.0203,0.0146,0.0156
"LCA",0.1232,0.0313,0.0192,0.0127,0.0153
"LCA",0.1179,0.0266,0.02,0.0135,0.0152
"LCA",0.117,0.0291,0.0213,0.0134,0.013
"LCA",0.1205,0.0245,0.0199,0.0119,0.0135
"LCA",0.119,0.0296,0.0204,0.0126,0.0146
"LCA",0.1162,0.0314,0.0206,0.0137,0.0147
"LCA",0.118,0.0279,0.0203,0.0149,0.0143
"LCA",0.1245,0.0281,0.0181,0.0129,0.0149
"LCA",0.12,0.0269,0.0185,0.0117,0.017
"LCA",0.1244,0.0302,0.0179,0.0138,0.0141
"LCA",0.1255,0.032,0.019,0.0129,0.0147
"LCA",0.1189,0.0315,0.0188,0.0132,0.0142
"LCA",0.1204,0.0308,0.02,0.0122,0.0127
"LCA",0.1203,0.028,0.0215,0.013,0.0144
"LCA",0.1247,0.0311,0.0217,0.0119,0.0144
"LCA",0.123,0.0274,0.0198,0.0141,0.0161
"LCA",0.1197,0.0269,0.02,0.0114,0.0167
"LCA",0.1173,0.0288,0.0189,0.013,0.0145
"LCA",0.1211,0.0296,0.022,0.0138,0.0163
"LCA",0.1196,0.0296,0.0195,0.0138,0.0145
"LCA",0.1131,0.0267,0.0195,0.014,0.0142
"LCA",0.1259,0.0299,0.023,0.0134,0.0137
"LCA",0.1167,0.0307,0.0184,0.015,0.016
"LCA",0.1129,0.028,0.02,0.0159,0.0159
"LCA",0.125,0.0285,0.0175,0.0128,0.018
"LCA",0.1246,0.0302,0.0199,0.0111,0.0163
"LCA",0.1222,0.0318,0.0204,0.0127,0.0144
"LCA",0.1208,0.0292,0.0171,0.0143,0.0139
"LCA",0.1186,0.028,0.0193,0.0145,0.0174
"LCA",0.1245,0.0287,0.0207,0.0119,0.0132
"LCA",0.1208,0.027,0.0201,0.0139,0.0183
"LCA",0.1216,0.0297,0.0196,0.0133,0.0146
"LCA",0.126,0.0292,0.0225,0.0141,0.0148
"LCA",0.1203,0.0288,0.0207,0.0135,0.0156
"LCA",0.1245,0.0328,0.0183,0.014,0.0171
"LCA",0.12,0.0281,0.0215,0.0114,0.017
"LCA",0.1272,0.0281,0.0201,0.0129,0.0154
"LCA",0.1233,0.0268,0.0188,0.0127,0.0154
"LCA",0.1209,0.0294,0.0192,0.0144,0.0162
"LCA",0.1112,0.0301,0.0182,0.0107,0.015
"LCA",0.1211,0.0295,0.0183,0.0139,0.0142
"LCA",0.1197,0.0301,0.0231,0.0124,0.0141
"LCA",0.1141,0.0281,0.0202,0.012,0.0139
"LCA",0.122,0.0318,0.0198,0.0138,0.0148
"LCA",0.1222,0.0314,0.0204,0.0134,0.0153
"LCA",0.1197,0.034,0.0221,0.0138,0.0149
"LCA",0.1173,0.029,0.0193,0.014,0.0139
"LCA",0.1227,0.0278,0.0207,0.0128,0.0156
"LCA",0.1173,0.0283,0.0209,0.0139,0.0124
"LCA",0.119,0.0263,0.0202,0.0141,0.0167
"LCA",0.1272,0.0303,0.0178,0.0126,0.0133
"LCA",0.1233,0.0314,0.0192,0.0153,0.013
"LCA",0.1171,0.0286,0.0229,0.0132,0.015
"LCA",0.1248,0.0319,0.0219,0.0161,0.0171
"LCA",0.1173,0.0289,0.0221,0.0121,0.0136
"LCA",0.119,0.0291,0.0188,0.0109,0.0163
"LCA",0.1181,0.0306,0.0205,0.0111,0.0152
"LCA",0.1212,0.0261,0.022,0.0125,0.0156
"LCA",0.1236,0.033,0.0205,0.0109,0.0157
"LCA",0.1231,0.0302,0.0189,0.0143,0.0154
"LCA",0.1189,0.028,0.0184,0.0134,0.0144
"LCA",0.1174,0.0288,0.0206,0.0133,0.016
"LCA",0.1191,0.0253,0.0211,0.014,0.0152
"LCA",0.1177,0.0276,0.0205,0.0136,0.0126
"LCA",0.1185,0.0272,0.0222,0.014,0.0143
"LCA",0.1228,0.0273,0.0202,0.0149,0.0163
"LCA",0.1215,0.0278,0.0187,0.0124,0.0165
"LCA",0.1194,0.0284,0.0191,0.0139,0.0118
"LCA",0.125,0.0299,0.0197,0.0146,0.0148
"LCA",0.1196,0.0279,0.0193,0.0116,0.0146
"LCA",0.1188,0.0289,0.0195,0.0147,0.0149
"LCA",0.1166,0.0256,0.0203,0.012,0.0161
"LCA",0.1307,0.0278,0.0205,0.0119,0.0161
"LCA",0.1255,0.0311,0.0195,0.0134,0.0159
"LCA",0.1158,0.0284,0.0202,0.0136,0.0147
"LCA",0.1158,0.0295,0.0208,0.0148,0.0163
"LCA",0.1203,0.0273,0.0187,0.0125,0.0135
"LCA",0.1135,0.0292,0.0216,0.0153,0.0141
"LCA",0.1202,0.0325,0.0198,0.0112,0.0146
"LCA",0.1185,0.0279,0.0198,0.0127,0.0156
"LCA",0.1193,0.0332,0.0191,0.0144,0.0176
"LCA",0.1195,0.0292,0.0219,0.0118,0.0148
"LCA",0.1278,0.0281,0.0202,0.0149,0.0176
"LCA",0.1186,0.0274,0.0208,0.0115,0.0166
"LCA",0.1243,0.0271,0.0202,0.0145,0.0156
"LCA",0.1245,0.0267,0.0213,0.0148,0.0159
"LCA",0.1147,0.0302,0.0198,0.0136,0.0148
"LCA",0.1173,0.0293,0.0193,0.0128,0.0177
"LCA",0.1253,0.0272,0.0171,0.0133,0.014
"LCA",0.1179,0.0309,0.0194,0.0173,0.0164
"LCA",0.1214,0.0308,0.0196,0.014,0.0138
"LCA",0.1195,0.03,0.0231,0.0118,0.0162
"LCA",0.1175,0.0316,0.0211,0.0126,0.0152
"LCA",0.1249,0.0287,0.0201,0.0129,0.0168
"LCA",0.1159,0.027,0.0192,0.0154,0.0133
"LCA",0.119,0.0283,0.0209,0.0128,0.0148
"LCA",0.1226,0.028,0.0187,0.0126,0.0164
"LCA",0.12,0.0304,0.018,0.0117,0.0137
"LCA",0.1137,0.0309,0.0203,0.0142,0.0142
"LCA",0.1201,0.0261,0.0214,0.0132,0.0144
"LCA",0.1272,0.0284,0.0226,0.0137,0.0147
"LCA",0.1214,0.0306,0.0208,0.0114,0.0149
"LCA",0.122,0.0317,0.0193,0.0117,0.0147
"LCA",0.1218,0.0312,0.0195,0.012,0.0161
"LCA",0.1176,0.0288,0.0196,0.0129,0.0172
"LCA",0.1248,0.0267,0.0182,0.0141,0.0143
"LCA",0.1197,0.0307,0.0199,0.0134,0.0147
"LCA",0.1215,0.0318,0.0213,0.012,0.0151
"LCA",0.1252,0.0266,0.0172,0.0133,0.0148
"LCA",0.1241,0.0312,0.019,0.0126,0.0156
"LCA",0.1241,0.0269,0.0192,0.0141,0.0142
"LCA",0.1179,0.0295,0.0228,0.0151,0.0163
"LCA",0.1217,0.0295,0.0183,0.0136,0.0137
"LCA",0.1175,0.0278,0.0203,0.0128,0.0137
"LCA",0.1199,0.0259,0.0193,0.0145,0.0151
"LCA",0.1236,0.0259,0.0208,0.0138,0.0147
"LCA",0.1208,0.0274,0.0204,0.0135,0.0157
"LCA",0.1204,0.0298,0.0215,0.0155,0.0156
"LCA",0.1228,0.0282,0.0207,0.0126,0.0156
"LCA",0.121,0.0314,0.0202,0.0133,0.0157
"LCA",0.1252,0.0281,0.0215,0.0115,0.0156
"LCA",0.1256,0.0295,0.0197,0.0119,0.0159
"LCA",0.1169,0.0277,0.0211,0.0124,0.0142
"LKA",0.2295,0.0894,0.0638,0.046,0.0521
"LKA",0.2307,0.0862,0.0624,0.042,0.0535
"LKA",0.2299,0.0859,0.0607,0.0445,0.0517
"LKA",0.2321,0.0904,0.0606,0.0454,0.0533
"LKA",0.2237,0.0821,0.0611,0.0449,0.053
"LKA",0.2275,0.0865,0.0645,0.0467,0.0512
"LKA",0.233,0.0834,0.0631,0.0521,0.0541
"LKA",0.2192,0.0873,0.0616,0.0472,0.0433
"LKA",0.2272,0.0834,0.0658,0.0458,0.0486
"LKA",0.2337,0.0887,0.0584,0.0509,0.0488
"LKA",0.2266,0.0961,0.0686,0.0466,0.0524
"LKA",0.2279,0.0805,0.061,0.0465,0.0517
"LKA",0.2311,0.0847,0.0673,0.0427,0.0512
"LKA",0.2289,0.0811,0.0583,0.0455,0.0538
"LKA",0.2307,0.0852,0.063,0.0416,0.0513
"LKA",0.224,0.0867,0.062,0.0446,0.0493
"LKA",0.2223,0.0859,0.0589,0.0431,0.0475
"LKA",0.2214,0.0901,0.0607,0.0497,0.0528
"LKA",0.2144,0.0822,0.0616,0.0429,0.0523
"LKA",0.2184,0.0854,0.0585,0.0441,0.0527
"LKA",0.2192,0.0926,0.0587,0.0421,0.0468
"LKA",0.2281,0.0876,0.0625,0.0459,0.0561
"LKA",0.2301,0.0861,0.0594,0.0502,0.0539
"LKA",0.2292,0.076,0.0597,0.0457,0.0522
"LKA",0.2294,0.0833,0.062,0.0475,0.0536
"LKA",0.2216,0.0866,0.0602,0.0434,0.0508
"LKA",0.2252,0.0905,0.0639,0.0445,0.0508
"LKA",0.2246,0.0849,0.0596,0.0462,0.0503
"LKA",0.2248,0.0827,0.0603,0.0469,0.0523
"LKA",0.2284,0.0901,0.0649,0.053,0.0515
"LKA",0.2202,0.092,0.0631,0.0446,0.0487
"LKA",0.231,0.0859,0.0632,0.0495,0.0541
"LKA",0.2189,0.0866,0.0612,0.0483,0.0483
"LKA",0.226,0.0918,0.0591,0.0492,0.0549
"LKA",0.2252,0.087,0.0634,0.0432,0.0559
"LKA",0.2282,0.0857,0.0623,0.0415,0.0519
"LKA",0.2238,0.0799,0.0624,0.047,0.0522
"LKA",0.2342,0.0932,0.0638,0.0442,0.0543
"LKA",0.2252,0.0921,0.058,0.0437,0.0497
"LKA",0.2263,0.0869,0.0583,0.0464,0.0503
"LKA",0.2274,0.0862,0.0617,0.0482,0.0475
"LKA",0.2237,0.0818,0.063,0.0504,0.049
"LKA",0.2303,0.0857,0.0621,0.0481,0.0534
"LKA",0.2285,0.0869,0.0615,0.0547,0.0544
"LKA",0.2288,0.0817,0.0587,0.0484,0.0474
"LKA",0.2155,0.0825,0.057,0.0442,0.05
"LKA",0.2188,0.0902,0.0603,0.0475,0.0476
"LKA",0.2338,0.0822,0.0597,0.0435,0.0521
"LKA",0.2317,0.0871,0.0625,0.0454,0.054
"LKA",0.2254,0.0876,0.0606,0.0457,0.0504
"LKA",0.2281,0.0904,0.0588,0.0483,0.0524
"LKA",0.2141,0.0778,0.0598,0.0444,0.0512
"LKA",0.2308,0.0891,0.0646,0.0433,0.0537
"LKA",0.2271,0.0858,0.0649,0.0468,0.0561
"LKA",0.2267,0.0855,0.067,0.0455,0.0484
"LKA",0.231,0.0867,0.067,0.0467,0.0512
"LKA",0.2305,0.0891,0.0632,0.0443,0.0564
"LKA",0.2206,0.0816,0.06,0.0489,0.0469
"LKA",0.2225,0.0828,0.0602,0.0461,0.0539
"LKA",0.2204,0.086,0.0621,0.0459,0.0475
"LKA",0.2198,0.0842,0.0607,0.0436,0.0568
"LKA",0.2185,0.0854,0.0557,0.048,0.0488
"LKA",0.2348,0.0846,0.0616,0.0421,0.0528
"LKA",0.2346,0.0876,0.0626,0.0514,0.0559
"LKA",0.2183,0.0777,0.0649,0.0506,0.051
"LKA",0.2302,0.0886,0.0655,0.0459,0.0503
"LKA",0.2278,0.0801,0.0582,0.0426,0.0509
"LKA",0.2358,0.0866,0.0635,0.0522,0.0534
"LKA",0.2184,0.0774,0.0602,0.042,0.0465
"LKA",0.2267,0.0896,0.0652,0.0473,0.0528
"LKA",0.2279,0.0927,0.067,0.0489,0.0553
"LKA",0.2279,0.0916,0.0641,0.0479,0.0552
"LKA",0.2247,0.0802,0.0628,0.0456,0.0472
"LKA",0.2102,0.0831,0.0607,0.046,0.051
"LKA",0.2308,0.087,0.0622,0.0441,0.0547
"LKA",0.219,0.0936,0.0627,0.0449,0.0527
"LKA",0.2224,0.0797,0.0602,0.0449,0.0467
"LKA",0.2237,0.0848,0.0658,0.0431,0.0571
"LKA",0.2311,0.0807,0.061,0.0488,0.0519
"LKA",0.2208,0.0831,0.0632,0.0436,0.0521
"LKA",0.2221,0.0814,0.0659,0.0453,0.0451
"LKA",0.2262,0.0849,0.0614,0.0483,0.0564
"LKA",0.2224,0.0857,0.0636,0.0458,0.0556
"LKA",0.2281,0.0913,0.0615,0.0509,0.0522
"LKA",0.2243,0.0881,0.0611,0.0472,0.0469
"LKA",0.2429,0.0801,0.0626,0.052,0.0551
"LKA",0.2319,0.0862,0.0605,0.0458,0.0464
"LKA",0.2298,0.089,0.0628,0.0457,0.0523
"LKA",0.2305,0.0794,0.0635,0.0477,0.0488
"LKA",0.2326,0.0911,0.0673,0.0459,0.0621
"LKA",0.2225,0.0848,0.0569,0.0438,0.0516
"LKA",0.2375,0.0836,0.0624,0.0473,0.0534
"LKA",0.2402,0.0946,0.0643,0.0443,0.052
"LKA",0.2192,0.0866,0.0569,0.0465,0.0517
"LKA",0.2199,0.0935,0.0621,0.0473,0.0546
"LKA",0.2204,0.0757,0.0618,0.0409,0.0549
"LKA",0.2196,0.083,0.0563,0.0449,0.0568
"LKA",0.2285,0.083,0.066,0.0496,0.0533
"LKA",0.2225,0.0839,0.0606,0.0465,0.0503
"LKA",0.231,0.0882,0.0643,0.045,0.0503
"LKA",0.2277,0.08,0.0647,0.0466,0.0467
"LKA",0.2345,0.0856,0.0609,0.0445,0.0515
"LKA",0.2192,0.0797,0.0588,0.0427,0.054
"LKA",0.2292,0.091,0.0591,0.0454,0.0516
"LKA",0.2305,0.0839,0.0606,0.0483,0.0548
"LKA",0.2271,0.0919,0.0642,0.0484,0.0536
"LKA",0.2236,0.0884,0.0629,0.0455,0.0523
"LKA",0.2248,0.0798,0.0612,0.0435,0.0494
"LKA",0.2275,0.0887,0.0571,0.0416,0.0477
"LKA",0.2228,0.0835,0.0542,0.0394,0.0498
"LKA",0.2245,0.0832,0.0616,0.0457,0.0516
"LKA",0.2207,0.0929,0.0608,0.0452,0.0502
"LKA",0.2233,0.0912,0.0659,0.0453,0.0551
"LKA",0.2213,0.075,0.0629,0.048,0.0475
"LKA",0.2223,0.0779,0.059,0.0455,0.0487
"LKA",0.2258,0.0856,0.0637,0.0497,0.0497
"LKA",0.2264,0.0891,0.064,0.0479,0.0496
"LKA",0.2291,0.0857,0.0644,0.0491,0.0571
"LKA",0.2284,0.09,0.0655,0.0483,0.0503
"LKA",0.2333,0.0861,0.0661,0.0476,0.0558
"LKA",0.2259,0.0817,0.0596,0.0469,0.0485
"LKA",0.2275,0.0836,0.0653,0.0458,0.0511
"LKA",0.2284,0.0829,0.0624,0.0456,0.0498
"LKA",0.2239,0.089,0.0652,0.046,0.0472
"LKA",0.2243,0.0876,0.0555,0.0438,0.0523
"LKA",0.2237,0.0857,0.0649,0.0483,0.0502
"LKA",0.2278,0.0848,0.0648,0.0465,0.0469
"LKA",0.2221,0.0907,0.0619,0.0507,0.0482
"LKA",0.2248,0.0884,0.0623,0.0475,0.0504
"LKA",0.2191,0.0822,0.0684,0.0489,0.0521
"LKA",0.2225,0.0833,0.0565,0.0467,0.0495
"LKA",0.2258,0.0939,0.067,0.0477,0.0503
"LKA",0.2226,0.0799,0.059,0.0442,0.0555
"LKA",0.2336,0.0866,0.0618,0.0482,0.0578
"LKA",0.2247,0.0847,0.0616,0.0461,0.0551
"LKA",0.2293,0.0852,0.0607,0.0424,0.051
"LKA",0.218,0.088,0.06,0.0437,0.0537
"LKA",0.2269,0.0795,0.0643,0.0528,0.05
"LKA",0.2232,0.0777,0.062,0.0437,0.0495
"LKA",0.2243,0.0892,0.0573,0.0444,0.0478
"LKA",0.2166,0.0884,0.0626,0.0506,0.0495
"LKA",0.2277,0.081,0.0597,0.0454,0.0502
"LKA",0.233,0.0868,0.0668,0.0504,0.0564
"LKA",0.2208,0.0819,0.0562,0.0435,0.0496
