"code","cc_poorest","cc_poorer","cc_middle","cc_richer","cc_richest"
"GUY",0.8487,0.7307,0.626,0.5278,0.4486
"GUY",0.8533,0.7405,0.6207,0.5355,0.4634
"GUY",0.8551,0.7317,0.6211,0.5361,0.4556
"GUY",0.8512,0.7281,0.6208,0.5373,0.4455
"GUY",0.8559,0.7443,0.6396,0.5431,0.4566
"GUY",0.8547,0.738,0.6297,0.5476,0.4502
"GUY",0.8463,0.7347,0.633,0.5361,0.4476
"GUY",0.8508,0.7275,0.6147,0.5267,0.4539
"GUY",0.8514,0.7478,0.6268,0.5363,0.4611
"GUY",0.8561,0.7263,0.6211,0.5468,0.4533
"GUY",0.8622,0.74,0.6316,0.5444,0.4562
"GUY",0.8539,0.7373,0.6309,0.5481,0.462
"GUY",0.8578,0.7305,0.6319,0.5502,0.455
"GUY",0.8458,0.7237,0.6236,0.5322,0.4572
"GUY",0.8554,0.7399,0.6273,0.5428,0.4635
"GUY",0.853,0.7359,0.6235,0.5431,0.4652
"GUY",0.8585,0.733,0.6316,0.5358,0.458
"GUY",0.8522,0.7391,0.6404,0.5523,0.4599
"GUY",0.853,0.7497,0.6249,0.5349,0.4603
"GUY",0.8534,0.7404,0.6252,0.5388,0.455
"GUY",0.8487,0.7276,0.6132,0.5176,0.4544
"GUY",0.8496,0.7339,0.6251,0.542,0.4451
"GUY",0.8446,0.7437,0.6153,0.5256,0.4561
"GUY",0.8562,0.7303,0.6313,0.5396,0.4582
"GUY",0.8507,0.7328,0.6181,0.5313,0.4545
"GUY",0.8535,0.7296,0.6305,0.5395,0.4442
"GUY",0.8551,0.7396,0.6236,0.5449,0.4589
"GUY",0.8495,0.7315,0.6162,0.5337,0.4608
"GUY",0.8542,0.7344,0.6219,0.5455,0.4564
"GUY",0.8479,0.7294,0.6307,0.5227,0.4571
"GUY",0.848,0.7317,0.6243,0.5292,0.4461
"GUY",0.8474,0.7305,0.6227,0.5399,0.4545
"GUY",0.8545,0.7374,0.6331,0.5396,0.4502
"GUY",0.8543,0.7362,0.6234,0.5388,0.4655
"GUY",0.8481,0.7307,0.6257,0.5515,0.4396
"GUY",0.8539,0.7307,0.631,0.5413,0.4549
"GUY",0.8487,0.7282,0.6194,0.5365,0.4495
"GUY",0.851,0.7334,0.6274,0.5285,0.4604
"GUY",0.8521,0.7347,0.6363,0.5399,0.467
"GUY",0.85,0.7244,0.6244,0.5635,0.4581
"GUY",0.863,0.7326,0.6185,0.5407,0.462
"GUY",0.8463,0.7327,0.6181,0.5364,0.4608
"GUY",0.8476,0.7398,0.623,0.548,0.4582
"GUY",0.8458,0.7353,0.6207,0.536,0.4512
"GUY",0.8554,0.7416,0.6255,0.539,0.4613
"GUY",0.8545,0.7404,0.6409,0.5429,0.4577
"GUY",0.8598,0.7347,0.6313,0.5426,0.4548
"GUY",0.8454,0.7191,0.6149,0.5294,0.4492
"GUY",0.8557,0.737,0.6237,0.5531,0.4588
"GUY",0.8531,0.7369,0.616,0.5198,0.4618
"GUY",0.856,0.733,0.6292,0.5434,0.4536
"GUY",0.859,0.7451,0.6361,0.5459,0.4612
"GUY",0.8521,0.7371,0.6292,0.5409,0.4626
"GUY",0.8546,0.7476,0.6286,0.5394,0.4474
"GUY",0.8543,0.7354,0.6246,0.5489,0.4612
"GUY",0.8517,0.7391,0.6217,0.5422,0.4531
"GUY",0.8483,0.7249,0.6308,0.5464,0.4542
"GUY",0.8604,0.7342,0.6279,0.5503,0.4644
"GUY",0.8505,0.7457,0.639,0.5589,0.4628
"GUY",0.85,0.7273,0.6241,0.554,0.4428
"GUY",0.8576,0.733,0.6274,0.5424,0.454
"GUY",0.8524,0.7399,0.6357,0.5322,0.4666
"GUY",0.8573,0.7341,0.637,0.5621,0.4759
"GUY",0.852,0.7365,0.6258,0.541,0.4531
"GUY",0.8547,0.7399,0.6324,0.5494,0.4679
"GUY",0.8497,0.7374,0.6334,0.5361,0.4638
"GUY",0.8561,0.7436,0.6286,0.5495,0.4635
"GUY",0.8561,0.7416,0.6385,0.5557,0.4573
"GUY",0.8479,0.7276,0.6243,0.5421,0.4536
"GUY",0.8535,0.741,0.6187,0.5406,0.4618
"GUY",0.8494,0.7298,0.6183,0.5499,0.4639
"GUY",0.8538,0.7388,0.6216,0.5364,0.4539
"GUY",0.8518,0.7255,0.6307,0.534,0.4618
"GUY",0.8524,0.7404,0.6312,0.5413,0.4657
"GUY",0.8492,0.7337,0.6111,0.533,0.4529
"GUY",0.8472,0.7399,0.6186,0.5426,0.4591
"GUY",0.8573,0.7452,0.6405,0.5564,0.4763
"GUY",0.8595,0.7354,0.6187,0.5485,0.4587
"GUY",0.8498,0.7347,0.6172,0.5352,0.4476
"GUY",0.862,0.7414,0.6341,0.5484,0.4684
"GUY",0.8595,0.7381,0.6321,0.5525,0.4619
"GUY",0.8537,0.7307,0.6238,0.5428,0.4541
"GUY",0.8588,0.7405,0.6192,0.5493,0.4734
"GUY",0.854,0.7251,0.6327,0.5631,0.4583
"GUY",0.844,0.724,0.6239,0.533,0.4581
"GUY",0.8441,0.732,0.6214,0.53,0.4515
"GUY",0.8469,0.7346,0.6203,0.5322,0.4601
"GUY",0.8584,0.731,0.6181,0.5294,0.4578
"GUY",0.8587,0.7282,0.6276,0.5468,0.4592
"GUY",0.8514,0.7348,0.6301,0.539,0.4618
"GUY",0.845,0.724,0.631,0.5245,0.4507
"GUY",0.8486,0.7287,0.6227,0.5425,0.4675
"GUY",0.8526,0.7381,0.6255,0.5456,0.4629
"GUY",0.8587,0.7471,0.6341,0.5434,0.464
"GUY",0.8526,0.7381,0.6387,0.5476,0.4667
"GUY",0.8597,0.7481,0.6302,0.5495,0.4557
"GUY",0.8572,0.7359,0.6197,0.5243,0.4626
"GUY",0.856,0.7352,0.6362,0.5501,0.4583
"GUY",0.8538,0.7369,0.6239,0.5369,0.453
"GUY",0.8558,0.7364,0.6262,0.5463,0.4578
"GUY",0.8574,0.7406,0.64,0.5577,0.4522
"GUY",0.8437,0.7329,0.6372,0.549,0.4708
"GUY",0.8547,0.7342,0.6143,0.5213,0.4708
"GUY",0.8507,0.7412,0.6356,0.5495,0.4495
"GUY",0.8566,0.7423,0.6216,0.5419,0.4642
"GUY",0.8603,0.7426,0.6207,0.5467,0.4612
"GUY",0.8551,0.7342,0.6258,0.5541,0.4616
"GUY",0.857,0.736,0.6335,0.5423,0.4612
"GUY",0.8496,0.7227,0.6147,0.5395,0.4467
"GUY",0.8505,0.7358,0.6223,0.5372,0.4609
"GUY",0.8568,0.7372,0.6216,0.5295,0.461
"GUY",0.8556,0.7416,0.641,0.5466,0.4643
"GUY",0.8516,0.7287,0.6221,0.5467,0.4538
"GUY",0.8521,0.7395,0.6299,0.5413,0.4549
"GUY",0.8551,0.7289,0.6274,0.5309,0.4593
"GUY",0.8553,0.7432,0.6234,0.529,0.4588
"GUY",0.8509,0.7364,0.612,0.5374,0.4506
"GUY",0.8517,0.7397,0.6421,0.5457,0.4744
"GUY",0.8566,0.732,0.6312,0.5411,0.4473
"GUY",0.8572,0.7357,0.6185,0.5361,0.4637
"HND",0.8866,0.8117,0.716,0.6508,0.5892
"HND",0.8918,0.8114,0.7113,0.67,0.5866
"HND",0.8973,0.8023,0.7131,0.6567,0.5835
"HND",0.8955,0.8043,0.7188,0.663,0.5718
"HND",0.8931,0.8118,0.7123,0.6503,0.5932
"HND",0.8927,0.8116,0.7231,0.6699,0.5953
"HND",0.8915,0.8088,0.722,0.6649,0.5779
"HND",0.8941,0.8023,0.7202,0.6743,0.6009
"HND",0.8909,0.8068,0.7034,0.6536,0.5856
"HND",0.8901,0.8038,0.7138,0.6606,0.5806
"HND",0.8875,0.7987,0.7079,0.6622,0.5854
"HND",0.8923,0.8075,0.7169,0.6603,0.5922
"HND",0.8904,0.8237,0.7307,0.6785,0.5985
"HND",0.8932,0.8089,0.7194,0.6673,0.5923
"HND",0.888,0.8006,0.7051,0.6539,0.5938
"HND",0.8956,0.7987,0.7116,0.6671,0.5929
"HND",0.8917,0.808,0.7158,0.6748,0.5902
"HND",0.8949,0.8093,0.711,0.6607,0.5854
"HND",0.8911,0.8023,0.7133,0.6691,0.5854
"HND",0.891,0.8073,0.7142,0.6571,0.5996
"HND",0.895,0.8064,0.7233,0.6624,0.588
"HND",0.8913,0.8068,0.7059,0.6544,0.5926
"HND",0.8933,0.8115,0.7107,0.6543,0.5803
"HND",0.8826,0.8129,0.7148,0.6555,0.5923
"HND",0.8932,0.8108,0.7229,0.6671,0.5919
"HND",0.8957,0.8041,0.7153,0.6582,0.5757
"HND",0.891,0.8013,0.7121,0.6646,0.5869
"HND",0.8913,0.8109,0.7234,0.6735,0.5803
"HND",0.8922,0.8022,0.7075,0.6629,0.5876
"HND",0.8862,0.8015,0.7111,0.6487,0.5839
"HND",0.8914,0.8101,0.7111,0.656,0.6112
"HND",0.8907,0.8074,0.7167,0.6534,0.5912
"HND",0.8875,0.7982,0.7009,0.653,0.5669
"HND",0.8911,0.8011,0.7044,0.6582,0.5807
"HND",0.8874,0.805,0.7188,0.6709,0.5854
"HND",0.8919,0.805,0.7178,0.6595,0.5788
"HND",0.8868,0.8,0.718,0.6707,0.5747
"HND",0.8974,0.8104,0.7042,0.6649,0.5846
"HND",0.8945,0.8073,0.7119,0.6624,0.5904
"HND",0.8899,0.805,0.7152,0.6731,0.5851
"HND",0.8883,0.812,0.7195,0.6682,0.584
"HND",0.8888,0.8069,0.7144,0.6667,0.5955
"HND",0.89,0.8144,0.7029,0.6442,0.5999
"HND",0.8898,0.8166,0.7201,0.6444,0.582
"HND",0.8923,0.8085,0.717,0.6652,0.5954
"HND",0.8943,0.8081,0.7177,0.6694,0.5844
"HND",0.8985,0.8063,0.7236,0.6793,0.5777
"HND",0.8939,0.8022,0.7026,0.6591,0.5932
"HND",0.8863,0.8107,0.728,0.659,0.5904
"HND",0.8913,0.8046,0.7183,0.6899,0.5767
"HND",0.8953,0.8079,0.7258,0.6707,0.5891
"HND",0.8957,0.801,0.7102,0.6704,0.5949
"HND",0.8915,0.7995,0.7117,0.6757,0.5917
"HND",0.8927,0.7918,0.7115,0.6703,0.5835
"HND",0.8881,0.8046,0.7181,0.6645,0.5892
"HND",0.8804,0.8162,0.7156,0.654,0.5841
"HND",0.8922,0.8097,0.7181,0.6687,0.5782
"HND",0.8972,0.8023,0.7138,0.6671,0.5845
"HND",0.8931,0.8123,0.713,0.6625,0.5911
"HND",0.8923,0.8027,0.7078,0.6543,0.5842
"HND",0.889,0.8106,0.7258,0.6636,0.5871
"HND",0.8993,0.8099,0.7181,0.668,0.5965
"HND",0.8954,0.804,0.7166,0.6611,0.5863
"HND",0.8903,0.8118,0.7021,0.6583,0.5929
"HND",0.89,0.8074,0.7089,0.6709,0.5951
"HND",0.8936,0.8062,0.7166,0.6737,0.5768
"HND",0.8889,0.8005,0.7137,0.6626,0.5716
"HND",0.8889,0.803,0.7084,0.6601,0.5909
"HND",0.8986,0.8137,0.7186,0.6752,0.5842
"HND",0.888,0.8079,0.7193,0.6857,0.5891
"HND",0.8863,0.801,0.7089,0.6501,0.5825
"HND",0.8906,0.798,0.7026,0.6449,0.5901
"HND",0.8878,0.7996,0.7016,0.6599,0.5825
"HND",0.8977,0.7996,0.7032,0.6504,0.5934
"HND",0.8938,0.8067,0.7188,0.6633,0.5843
"HND",0.8888,0.8137,0.7136,0.6636,0.5939
"HND",0.89,0.8142,0.7089,0.6523,0.5933
"HND",0.8902,0.8145,0.7173,0.6645,0.5972
"HND",0.8889,0.805,0.7125,0.6635,0.5851
"HND",0.8976,0.811,0.7176,0.663,0.587
"HND",0.8962,0.8055,0.7273,0.6672,0.5902
"HND",0.8902,0.8033,0.7102,0.6528,0.5912
"HND",0.8921,0.7985,0.7104,0.6505,0.5874
"HND",0.8931,0.8091,0.7245,0.6816,0.6029
"HND",0.8924,0.7983,0.7063,0.6669,0.5829
"HND",0.8904,0.793,0.7142,0.6853,0.5764
"HND",0.8866,0.7965,0.7146,0.6548,0.5835
"HND",0.8948,0.8151,0.7133,0.6575,0.5937
"HND",0.8958,0.812,0.7266,0.6715,0.5884
"HND",0.8915,0.8085,0.7114,0.6609,0.5926
"HND",0.895,0.8079,0.7111,0.6574,0.5824
"HND",0.8951,0.8128,0.72,0.6699,0.5775
"HND",0.8927,0.8088,0.7102,0.6522,0.5932
"HND",0.8913,0.8032,0.7051,0.64,0.5856
"HND",0.8916,0.8028,0.7155,0.6636,0.5765
"HND",0.8911,0.8131,0.7163,0.6464,0.5953
"HND",0.893,0.8065,0.7094,0.6687,0.5806
"HND",0.8915,0.8031,0.7091,0.6707,0.598
"HND",0.8842,0.7995,0.71,0.6448,0.59
"HND",0.8935,0.8055,0.7101,0.6597,0.5902
"HND",0.8957,0.8094,0.7151,0.6559,0.5939
"HND",0.8903,0.804,0.7068,0.6422,0.6018
"HND",0.8853,0.8076,0.7153,0.662,0.596
"HND",0.8864,0.7998,0.7119,0.6635,0.5801
"HND",0.8921,0.8111,0.7208,0.6715,0.5832
"HND",0.8902,0.8095,0.7254,0.6566,0.5944
"HND",0.8893,0.8084,0.7015,0.6543,0.5835
"HND",0.8957,0.8092,0.7129,0.6625,0.6056
"HND",0.8904,0.8001,0.7177,0.6633,0.5847
"HND",0.8836,0.8053,0.7151,0.6553,0.5938
"HND",0.8945,0.8036,0.713,0.6657,0.5838
"HND",0.8936,0.8074,0.7155,0.6653,0.5801
"HND",0.8894,0.7979,0.7105,0.6722,0.5884
"HND",0.8863,0.8146,0.7059,0.6546,0.5838
"HND",0.894,0.8123,0.7157,0.6623,0.5819
"HND",0.8924,0.8009,0.702,0.649,0.5949
"HND",0.8943,0.8084,0.7229,0.6631,0.5893
"HND",0.893,0.8034,0.7178,0.659,0.5906
"HND",0.8872,0.8048,0.7145,0.6516,0.5994
"HND",0.8884,0.8132,0.705,0.655,0.6012
"HND",0.8916,0.8081,0.7294,0.6566,0.5786
"HND",0.8904,0.8074,0.7081,0.6621,0.5746
"HND",0.8929,0.8015,0.7056,0.6526,0.5815
"HND",0.892,0.8042,0.711,0.6587,0.576
"HND",0.8916,0.8121,0.7148,0.6626,0.5899
"HND",0.8887,0.8057,0.711,0.6681,0.5937
"HND",0.8905,0.7932,0.7138,0.6742,0.5809
"HND",0.8868,0.8014,0.7035,0.6769,0.5833
"HND",0.8925,0.8087,0.72,0.6678,0.5985
"HND",0.891,0.8114,0.7079,0.6515,0.595
"HND",0.8887,0.815,0.7086,0.6593,0.5799
"HND",0.8901,0.8041,0.7093,0.6596,0.5784
"HND",0.8958,0.8015,0.7163,0.6625,0.5894
"HND",0.8942,0.8124,0.7232,0.6565,0.5927
"HND",0.8911,0.8154,0.7139,0.6546,0.5898
"HND",0.8887,0.8077,0.7155,0.6706,0.588
"HND",0.8884,0.801,0.7062,0.6617,0.5896
"HND",0.8934,0.8078,0.7179,0.6841,0.5921
"HND",0.8847,0.8002,0.7104,0.6601,0.58
"HND",0.8969,0.8071,0.7138,0.6612,0.5963
"HND",0.886,0.812,0.7052,0.635,0.5938
"HND",0.8922,0.804,0.7157,0.6703,0.5924
"HND",0.9001,0.8114,0.7282,0.6721,0.5867
"HND",0.8843,0.8037,0.7112,0.6602,0.5718
"HND",0.8937,0.8156,0.713,0.6524,0.5889
"HND",0.8923,0.7973,0.7201,0.6593,0.58
"HND",0.8868,0.8077,0.7094,0.6435,0.5846
"HND",0.8932,0.7984,0.7221,0.6593,0.5888
"HND",0.8856,0.8061,0.7104,0.6458,0.581
"HND",0.893,0.8078,0.7255,0.6728,0.5948
"HND",0.8916,0.8019,0.7204,0.6505,0.5882
"HND",0.8948,0.8066,0.7193,0.6695,0.6011
"HND",0.9046,0.8062,0.7101,0.6641,0.5864
"HND",0.891,0.8102,0.7072,0.6642,0.5927
"HND",0.8882,0.8045,0.7126,0.6872,0.5855
"HND",0.8848,0.7877,0.7082,0.6722,0.5935
"HND",0.8951,0.7994,0.7113,0.6605,0.569
"HND",0.8905,0.8192,0.7179,0.66,0.5822
"HND",0.8931,0.8083,0.7159,0.6635,0.6019
"HND",0.8912,0.803,0.7138,0.6593,0.5922
"HND",0.8974,0.793,0.7085,0.6653,0.5811
"HND",0.8874,0.8081,0.7079,0.6698,0.5712
"HND",0.8922,0.8042,0.7244,0.6866,0.591
"HND",0.8882,0.8142,0.7256,0.6653,0.5927
"HND",0.8952,0.8187,0.7218,0.6632,0.5814
"HND",0.8893,0.8122,0.7029,0.641,0.5947
"HND",0.8935,0.8058,0.7165,0.6672,0.5996
"HND",0.8918,0.8133,0.72,0.6717,0.5858
"HND",0.8881,0.8046,0.7175,0.6845,0.5795
"HND",0.8929,0.8041,0.7029,0.6513,0.5803
"HND",0.889,0.8084,0.7116,0.6693,0.5768
"HND",0.8898,0.8069,0.7145,0.6589,0.5818
"HND",0.8964,0.811,0.7042,0.6593,0.5884
"HND",0.8902,0.8057,0.7127,0.6692,0.5898
"HND",0.8853,0.8062,0.7131,0.6621,0.5831
"HND",0.8935,0.8112,0.714,0.6638,0.5769
"HND",0.8954,0.8073,0.7171,0.6628,0.5967
"HND",0.8977,0.8118,0.7223,0.6663,0.5968
"HND",0.8922,0.8049,0.7044,0.659,0.5818
"HND",0.8962,0.8078,0.7301,0.6718,0.5917
"HND",0.8853,0.8092,0.7104,0.646,0.5842
"HND",0.8877,0.799,0.713,0.6595,0.5833
"HND",0.8843,0.8146,0.7073,0.6632,0.5867
"HND",0.8898,0.8022,0.7098,0.6745,0.5845
"HND",0.894,0.8088,0.7121,0.6599,0.5795
"HND",0.8877,0.8072,0.7066,0.6672,0.5871
"HND",0.8928,0.8087,0.7078,0.6572,0.5864
"HND",0.8887,0.8121,0.717,0.6575,0.5819
"HND",0.8922,0.8064,0.7181,0.6723,0.5823
"HND",0.8918,0.8014,0.6996,0.6573,0.5955
"HND",0.895,0.8051,0.7161,0.6628,0.5823
"HND",0.8878,0.7941,0.7137,0.66,0.5923
"HND",0.8948,0.795,0.7028,0.666,0.5803
"HND",0.8921,0.7962,0.6974,0.6663,0.5898
"HND",0.8971,0.8062,0.7136,0.6648,0.5989
"HND",0.8866,0.8054,0.7043,0.6558,0.5812
"HND",0.8859,0.7992,0.7085,0.6604,0.5823
"HND",0.8965,0.8066,0.7045,0.6505,0.594
"HND",0.8959,0.8096,0.7207,0.6603,0.5827
"HND",0.8884,0.8021,0.7114,0.66,0.5956
"HTI",0.87,0.7849,0.6983,0.6497,0.56
"HTI",0.864,0.7801,0.694,0.6407,0.5499
"HTI",0.8721,0.7833,0.7038,0.6426,0.5561
"HTI",0.8784,0.7838,0.6945,0.6467,0.5759
"HTI",0.8728,0.7885,0.6967,0.6291,0.5505
"HTI",0.8721,0.7812,0.6958,0.6541,0.5573
"HTI",0.8726,0.7835,0.7025,0.6438,0.5601
"HTI",0.8701,0.786,0.6878,0.6348,0.5552
"HTI",0.869,0.786,0.6994,0.6422,0.5597
"HTI",0.8695,0.7852,0.6922,0.6537,0.5548
"HTI",0.8682,0.7858,0.7049,0.6609,0.5633
"HTI",0.875,0.7835,0.7062,0.6561,0.5458
"HTI",0.8679,0.7826,0.6916,0.6212,0.5597
"HTI",0.8707,0.7803,0.692,0.6492,0.5543
"HTI",0.8774,0.782,0.6952,0.6475,0.5538
"HTI",0.8703,0.7831,0.7058,0.6424,0.5507
"HTI",0.8696,0.7827,0.6917,0.6403,0.5689
"HTI",0.8682,0.783,0.6849,0.6375,0.5552
"HTI",0.8706,0.7854,0.699,0.6466,0.5588
"HTI",0.8657,0.7874,0.7026,0.6416,0.5621
"HTI",0.8701,0.7859,0.6968,0.6462,0.5564
"HTI",0.8721,0.7821,0.6868,0.6435,0.5626
"HTI",0.8767,0.7826,0.696,0.6329,0.5551
"HTI",0.872,0.7874,0.7018,0.645,0.5612
"HTI",0.866,0.7881,0.6991,0.6304,0.5509
"HTI",0.8693,0.7934,0.6911,0.6332,0.5696
"HTI",0.8667,0.7801,0.696,0.6429,0.5499
"HTI",0.8673,0.7927,0.6981,0.6508,0.558
"HTI",0.8723,0.7837,0.6971,0.6418,0.5627
"HTI",0.8752,0.7886,0.6901,0.6336,0.5604
"HTI",0.8682,0.7816,0.7029,0.6357,0.5575
"HTI",0.8778,0.8008,0.7052,0.6448,0.5637
"HTI",0.8692,0.7797,0.6961,0.652,0.5686
"HTI",0.8666,0.7838,0.7007,0.6286,0.5513
"HTI",0.8696,0.7846,0.7028,0.6403,0.554
"HTI",0.8729,0.789,0.6979,0.6473,0.5708
"HTI",0.8682,0.7727,0.6928,0.6449,0.5469
"HTI",0.8714,0.7731,0.6961,0.6411,0.552
"HTI",0.8708,0.7898,0.7054,0.6509,0.5659
"HTI",0.8676,0.7817,0.6978,0.6453,0.5472
"HTI",0.8717,0.7788,0.6925,0.6325,0.5587
"HTI",0.8628,0.7826,0.689,0.626,0.5598
"HTI",0.8671,0.7813,0.6936,0.642,0.5618
"HTI",0.8706,0.7781,0.6905,0.6532,0.5572
"HTI",0.8703,0.7892,0.7,0.6442,0.558
"HTI",0.8683,0.7855,0.7057,0.6368,0.5629
"HTI",0.8677,0.7791,0.7021,0.636,0.5548
"HTI",0.8677,0.7838,0.6965,0.6358,0.5517
"HTI",0.8805,0.7871,0.7034,0.6391,0.5611
"HTI",0.8723,0.784,0.6919,0.6494,0.557
"HTI",0.8705,0.787,0.7048,0.654,0.5526
"HTI",0.8616,0.7808,0.6952,0.6447,0.5618
"HTI",0.8704,0.7855,0.6997,0.6424,0.5618
"HTI",0.8691,0.7943,0.6964,0.6404,0.5517
"HTI",0.8755,0.7937,0.7087,0.6591,0.5398
"HTI",0.872,0.7846,0.693,0.6324,0.5523
"HTI",0.8707,0.7906,0.7031,0.6425,0.5588
"HTI",0.8715,0.7848,0.6948,0.6401,0.5549
"HTI",0.8716,0.7795,0.701,0.6388,0.5593
"HTI",0.8651,0.8007,0.6923,0.6299,0.5535
"HTI",0.8704,0.7893,0.6975,0.6421,0.5526
"HTI",0.8772,0.7775,0.7008,0.647,0.5511
"HTI",0.8701,0.7776,0.7004,0.6357,0.5589
"HTI",0.8686,0.7817,0.6872,0.6567,0.5638
"HTI",0.8722,0.7813,0.7016,0.6577,0.5652
"HTI",0.8713,0.7849,0.6993,0.6401,0.5578
"HTI",0.8722,0.77,0.7037,0.654,0.5491
"HTI",0.864,0.7865,0.7035,0.6402,0.5633
"HTI",0.8703,0.7813,0.6976,0.6511,0.5494
"HTI",0.8691,0.7915,0.6961,0.6494,0.5569
"HTI",0.87,0.7839,0.6913,0.6367,0.5565
"HTI",0.8719,0.7924,0.6944,0.6422,0.5604
"HTI",0.8734,0.7771,0.6981,0.6431,0.5525
"HTI",0.8687,0.7864,0.6939,0.6362,0.5574
"HTI",0.8701,0.7894,0.7027,0.6482,0.5593
"HTI",0.8714,0.7805,0.6887,0.6372,0.5597
"HTI",0.8659,0.7774,0.6958,0.6377,0.5562
"HTI",0.8761,0.7747,0.6955,0.6463,0.5507
"HTI",0.8708,0.7851,0.698,0.6437,0.557
"HTI",0.872,0.782,0.7062,0.6463,0.5706
"HTI",0.8701,0.7921,0.6999,0.6575,0.5601
"HTI",0.8694,0.7803,0.6957,0.6397,0.5601
"HTI",0.8718,0.7768,0.696,0.6422,0.5566
"HTI",0.8698,0.7808,0.7002,0.6497,0.5538
"HTI",0.875,0.7921,0.688,0.6409,0.5527
"HTI",0.8737,0.7893,0.7056,0.6518,0.5492
"HTI",0.8714,0.7923,0.7005,0.633,0.556
"HTI",0.867,0.7873,0.6915,0.6451,0.5566
"HTI",0.8691,0.7759,0.6936,0.6451,0.5571
"HTI",0.8673,0.7914,0.6906,0.6388,0.5617
"HTI",0.8691,0.7805,0.695,0.6425,0.5541
"HTI",0.8688,0.7847,0.7026,0.6498,0.5522
"HTI",0.8682,0.7798,0.6979,0.6457,0.5591
"HTI",0.8691,0.7919,0.7043,0.6221,0.5512
"HTI",0.8703,0.792,0.709,0.6363,0.5721
"HTI",0.8674,0.7786,0.695,0.6315,0.5707
"HTI",0.8601,0.7871,0.6925,0.6445,0.5616
"HTI",0.8771,0.7814,0.6968,0.6433,0.5537
"HTI",0.8774,0.7781,0.7004,0.6427,0.5547
"HTI",0.8704,0.7857,0.7093,0.6456,0.5606
"HTI",0.8666,0.7925,0.6991,0.63,0.5564
"HTI",0.8674,0.7725,0.6891,0.6455,0.5496
"HTI",0.8734,0.7813,0.6976,0.6384,0.5447
"HTI",0.8672,0.7844,0.6922,0.6348,0.5486
"HTI",0.866,0.7896,0.7128,0.6616,0.5554
"HTI",0.8697,0.791,0.687,0.6251,0.554
"HTI",0.8644,0.7804,0.6948,0.651,0.541
"HTI",0.8682,0.7833,0.7045,0.6407,0.5645
"HTI",0.8751,0.7823,0.6972,0.643,0.5662
"HTI",0.869,0.7833,0.6985,0.6316,0.5524
"HTI",0.8668,0.7841,0.6983,0.6386,0.5565
"HTI",0.8661,0.7796,0.6856,0.6432,0.556
"HTI",0.8727,0.7806,0.6902,0.6377,0.5593
"HTI",0.867,0.7906,0.691,0.6308,0.5613
"HTI",0.8659,0.79,0.7032,0.6546,0.5557
"HTI",0.8755,0.7828,0.6908,0.6334,0.5526
"HTI",0.8708,0.7823,0.6955,0.6469,0.5642
"HTI",0.8731,0.7849,0.6916,0.6391,0.5601
"HTI",0.8744,0.7789,0.6916,0.64,0.5551
"HTI",0.8717,0.7757,0.6852,0.6415,0.5573
"HTI",0.8685,0.7885,0.6941,0.615,0.5645
"HTI",0.8748,0.7819,0.6976,0.6484,0.5619
"HTI",0.8686,0.7845,0.7045,0.6415,0.5511
"HTI",0.8725,0.7826,0.7032,0.6422,0.553
"HTI",0.8665,0.7782,0.6931,0.6373,0.5525
"HTI",0.8709,0.7824,0.6877,0.6343,0.5592
"HTI",0.8683,0.7661,0.6935,0.6548,0.5454
"HTI",0.8705,0.7779,0.687,0.6432,0.5524
"HTI",0.8658,0.7954,0.6983,0.6473,0.5607
"HTI",0.8747,0.7844,0.7022,0.6436,0.5522
"HTI",0.8666,0.7788,0.6992,0.6453,0.548
"HTI",0.866,0.7849,0.7023,0.642,0.5445
"HTI",0.8719,0.7874,0.705,0.6489,0.5646
"HTI",0.8674,0.7867,0.6908,0.6291,0.5563
"HTI",0.8683,0.7835,0.6981,0.6423,0.5534
"HTI",0.8747,0.7872,0.6897,0.6487,0.5594
"HTI",0.8731,0.791,0.6952,0.638,0.5512
"HTI",0.8725,0.7872,0.6928,0.6378,0.5602
"HTI",0.8722,0.7831,0.6999,0.6512,0.5487
"HTI",0.8742,0.7876,0.6927,0.6482,0.5636
"HTI",0.8571,0.7851,0.6911,0.6441,0.5565
"HTI",0.8702,0.7822,0.6921,0.6345,0.5642
"HTI",0.8707,0.7835,0.6987,0.633,0.5596
"HTI",0.8699,0.7842,0.6984,0.6351,0.5558
"HTI",0.8625,0.7865,0.6896,0.6385,0.5451
"HTI",0.8732,0.7916,0.6986,0.6428,0.565
"HTI",0.8701,0.7842,0.7028,0.6482,0.5636
"HTI",0.8712,0.795,0.6958,0.6241,0.5591
"HTI",0.864,0.7823,0.6875,0.6425,0.5547
"HTI",0.8676,0.782,0.6918,0.6381,0.5543
"HTI",0.866,0.7857,0.6815,0.6318,0.5595
"HTI",0.8698,0.7855,0.7,0.6412,0.5655
"HTI",0.8745,0.779,0.7064,0.6486,0.5597
"HTI",0.8717,0.7776,0.7021,0.641,0.5542
"HTI",0.8659,0.7832,0.6932,0.6472,0.554
"HTI",0.8705,0.7952,0.6969,0.6509,0.5569
"HTI",0.876,0.7834,0.7044,0.6419,0.5458
"HTI",0.8752,0.785,0.6988,0.6415,0.5634
"HTI",0.8664,0.782,0.6895,0.6393,0.5566
"HTI",0.8727,0.7863,0.6927,0.6453,0.5564
